"Ind","Obs","S1","S2","Jack1ab","Jack1abP","Jack2ab","Jack2abP","Chao1","Chao1P"
76640,61,9,8,70,71.5237839290513,71,72.5455522708949,65,66.4149422198334
76833,46,12,7,58,61.9470699432892,63,67.2873345935728,54.25,57.9418714555766
76782,52,11,7,63,65.8191568047337,67,69.998150887574,58.875,61.5095691568047
76637,68,16,13,84,88.6505190311419,87,91.8166089965398,76.5714285714286,80.8106772120613
76832,47,6,8,53,53.8637392485287,51,51.831145314622,48.6666666666667,49.4597857250641
76707,58,10,5,68,70.0214030915577,73,75.1700356718192,65.5,67.4470868014269
76610,58,10,9,68,70.0214030915577,69,71.05112960761,62.5,64.3579072532699
76640,63,12,7,75,77.7210884353741,80,82.9024943310658,71.25,73.8350340136054
76781,67,14,6,81,84.5366451325462,89,92.8859434172421,80,83.4929828469592
76627,57,11,8,68,70.5324715297015,71,73.6441982148353,63.1111111111111,65.4615095242981
76464,45,6,6,51,51.9066666666667,51,51.9066666666667,47.1428571428571,47.9809523809524
76654,41,5,5,46,46.6841165972635,46,46.6841165972635,42.6666666666667,43.3012095974618
76785,30,7,3,37,39.0144444444445,41,43.2322222222222,35.25,37.1691666666667
76724,58,10,11,68,70.0214030915577,67,68.9916765755053,61.75,63.5856123662307
76918,36,5,6,41,41.7908950617284,40,40.7716049382716,37.4285714285714,38.1505731922399
76371,45,9,9,54,56.16,54,56.16,48.6,50.544
76416,37,8,7,45,47.1037253469686,46,48.1504747991234,40.5,42.3933528122717
76687,64,16,6,80,85,90,95.625,81.1428571428571,86.2142857142857
76829,53,10,5,63,65.2427910288359,68,70.4207903168387,60.5,62.6537913848345
76803,58,5,8,63,63.468192627824,60,60.4458977407848,59.1111111111111,59.5504029594398
76729,44,11,3,55,58.4375,63,66.9375,57.75,61.359375
76551,51,10,5,61,63.3452518262207,66,68.5374855824683,58.5,60.7491349480969
76703,54,7,8,61,62.0250342935528,60,61.0082304526749,56.3333333333333,57.2799497027892
76593,29,4,2,33,33.627824019025,35,35.6658739595719,31,31.589774078478
76798,43,7,2,50,51.3250405624662,55,56.4575446187128,50,51.3250405624662
76760,58,15,4,73,77.8825802615933,84,89.6183115338882,79,84.2838882282996
76641,48,13,5,61,65.4743923611111,69,74.0611979166667,61,65.4743923611111
76762,62,11,7,73,75.297866805411,77,79.4237773152966,68.875,71.0430215920916
76649,52,13,6,65,69.0625,72,76.5,63.1428571428571,67.0892857142857
76785,44,8,5,52,53.7190082644628,55,56.8181818181818,48.6666666666667,50.2754820936639
76738,53,10,6,63,65.2427910288359,67,69.3851904592382,59.4285714285714,61.5442201088339
77119,70,5,13,75,75.3826530612245,67,67.3418367346939,70.7142857142857,71.0750728862974
76659,53,7,7,60,61.0466358134567,60,61.0466358134567,55.625,56.5953186187255
76996,60,10,4,70,71.9444444444444,76,78.1111111111111,69,70.9166666666667
77026,60,14,8,74,78.0288888888889,80,84.3555555555556,70.1111111111111,73.9282716049383
76739,52,9,8,61,62.8272928994083,62,63.8572485207101,56,57.6775147928994
76730,55,9,4,64,65.7137190082645,69,70.8476033057851,62.2,63.865520661157
76786,63,13,8,76,79.236079617032,81,84.4489795918367,71.6666666666667,74.7182329722012
76818,59,7,7,66,66.9290433783396,66,66.9290433783396,61.625,62.4924590634875
76722,38,7,8,45,46.5270083102493,44,45.4930747922438,40.3333333333333,41.7019852262235
76865,59,11,12,70,72.4332088480322,69,71.3984487216317,63.2307692307692,65.4286787616291
76924,58,15,10,73,77.8825802615933,78,83.2170035671819,67.5454545454545,72.0632093827694
76965,59,10,6,69,70.9821890261419,73,75.0970985349038,65.4285714285714,67.3081626790331
77070,70,14,10,84,87.36,88,91.52,78.2727272727273,81.4036363636364
76883,41,8,5,49,50.8655562165378,52,53.9797739440809,45.6666666666667,47.4053142970454
76986,59,10,8,69,70.9821890261419,71,73.0396437805228,64,65.8385521401896
77076,44,7,7,51,52.290805785124,51,52.290805785124,46.625,47.8050748966942
76985,69,10,10,79,80.6593152699013,79,80.6593152699013,73.0909090909091,74.6261098699662
77260,53,7,3,60,61.0466358134567,64,65.1164115343539,58.25,59.2661089355643
76963,51,10,4,61,63.3452518262207,67,69.5759323337178,60,62.3068050749712
77127,63,13,7,76,79.236079617032,82,85.4915595867977,72.75,75.8476946334089
77013,53,11,7,64,66.7568529725881,68,70.9291562833749,59.875,62.4541651833393
76979,38,6,4,44,45.0969529085873,46,47.1468144044321,41,42.0221606648199
76820,50,17,5,67,74.7452,79,88.1324,72.6666666666667,81.0669333333333
77298,55,16,6,71,77.0085950413223,81,87.8548760330578,72.1428571428571,78.2481700118064
79601,32,6,3,38,39.3359375,41,42.44140625,35.75,37.0068359375
79427,32,6,3,38,39.3359375,41,42.44140625,35.75,37.0068359375
79363,27,7,4,34,36.2853223593964,37,39.4869684499314,31.2,33.2971193415638
79676,41,2,6,43,43.1023200475907,39,39.0928019036288,41.1428571428571,41.2407580521798
79993,52,8,9,60,61.4201183431953,59,60.396449704142,54.8,56.0970414201183
79612,56,11,9,67,69.5851403061225,69,71.6623086734694,61.5,63.8729272959184
79656,33,4,8,37,37.5436179981635,33,33.4848484848485,33.6666666666667,34.161310070401
79438,32,11,3,43,48.0810546875,51,57.0263671875,45.75,51.156005859375
79588,34,3,9,37,37.288062283737,31,31.2413494809689,34.3,34.5670415224914
79778,38,9,2,47,49.6364265927978,54,57.0290858725762,50,52.8047091412742
79340,32,9,5,41,44.2431640625,45,48.5595703125,38,41.005859375
79519,33,7,5,40,41.7998163452709,42,43.8898071625344,36.5,38.1423324150597
79721,25,4,4,29,29.7424,29,29.7424,26.2,26.87072
79827,30,4,1,34,34.6044444444444,37,37.6577777777778,33,33.5866666666667
79714,47,7,7,54,55.1978270710729,54,55.1978270710729,49.625,50.7257808963332
79719,43,7,2,50,51.3250405624662,55,56.4575446187128,50,51.3250405624662
79409,31,5,4,36,36.9365244536941,37,37.9625390218522,33,33.8584807492196
79751,39,7,4,46,47.4819197896121,49,50.5785667324129,43.2,44.5917159763314
79817,57,14,2,71,75.2831640504771,83,88.0070791012619,87.3333333333333,92.6018262029342
79731,40,5,4,45,45.703125,46,46.71875,42,42.65625
79686,44,9,3,53,55.2174586776859,59,61.4684917355372,53,55.2174586776859
79765,44,5,4,49,49.6327479338843,50,50.6456611570248,46,46.5940082644628
80086,26,3,7,29,29.3860946745562,25,25.3328402366864,26.375,26.7261464497041
80260,39,7,8,46,47.4819197896121,45,46.4497041420118,41.3333333333333,42.6649134341442
80422,43,3,9,46,46.2239048134127,40,40.1946998377501,43.3,43.5107625743645
80413,50,12,4,62,65.5712,70,74.032,63.2,66.84032
80478,47,9,4,56,58.0534178361249,61,63.2367587143504,54.2,56.1874151199638
80281,41,11,3,52,55.743010113028,60,64.3188578227246,54.75,58.6909577632362
80400,43,8,3,51,52.7652785289346,56,57.9383450513791,50,51.7306652244457
81003,58,6,4,64,64.6848989298454,66,66.7063020214031,61,61.6527942925089
80770,49,5,3,54,54.5622657226156,56,56.5830903790087,51.5,52.0362349021241
80361,40,11,1,51,54.856875,61,65.613125,67.5,72.6046875
80591,57,10,5,67,69.0621729763004,72,74.2160664819945,64.5,66.4852262234534
80970,55,5,1,60,60.495867768595,64,64.5289256198347,60,60.495867768595
80713,55,6,6,61,61.7259504132231,61,61.7259504132231,57.1428571428571,57.8229043683589
80355,45,6,7,51,51.9066666666667,50,50.8888888888889,46.875,47.7083333333333
80603,48,4,4,52,52.3611111111111,52,52.3611111111111,49.2,49.5416666666667
80690,49,5,5,54,54.5622657226156,54,54.5622657226156,50.6666666666667,51.194224628627
80438,44,10,4,54,56.7892561983471,60,63.099173553719,53,55.7376033057851
80592,40,5,7,45,45.703125,43,43.671875,41.25,41.89453125
80450,54,12,8,66,69.2592592592593,70,73.4567901234568,61.3333333333333,64.3621399176955
80664,49,8,3,57,58.5193669304456,62,63.6526447313619,56,57.4927113702624
80530,46,5,4,51,51.6025519848771,52,52.6143667296786,48,48.5671077504726
80747,52,8,3,60,61.4201183431953,65,66.5384615384615,59,60.396449704142
80487,40,5,6,45,45.703125,44,44.6875,41.4285714285714,42.0758928571429
81069,54,8,3,62,63.360768175583,67,68.4705075445816,61,62.3388203017833
81843,44,11,5,55,58.4375,61,64.8125,53.1666666666667,56.4895833333333
81494,42,9,10,51,53.3418367346939,50,52.2959183673469,45.2727272727273,47.3515769944341
81761,42,6,5,48,48.9795918367347,49,50,44.5,45.4081632653061
82473,38,3,4,41,41.255540166205,40,40.2493074792244,38.6,38.8405817174515
81557,34,6,3,40,41.2456747404844,43,44.3391003460208,37.75,38.9256055363322
82088,24,4,3,28,28.7777777777778,29,29.8055555555556,25.5,26.2083333333333
81994,40,4,1,44,44.44,47,47.47,43,43.43
81821,41,2,4,43,43.1023200475907,41,41.0975609756098,41.2,41.2980368828079
81933,34,6,1,40,41.2456747404844,45,46.401384083045,41.5,42.7923875432526
82191,39,5,2,44,44.7232084155161,47,47.7725180802104,42.3333333333333,43.029147490686
82351,36,4,6,40,40.4938271604938,38,38.4691358024691,36.8571428571429,37.3121693121693
81745,45,6,3,51,51.9066666666667,54,54.96,48.75,49.6166666666667
81696,41,6,1,47,48.0065437239738,52,53.1136228435455,48.5,49.5386674598453
81786,44,3,4,47,47.2184917355372,46,46.2138429752066,44.6,44.8073347107438
82037,37,3,1,40,40.2629656683711,42,42.2761139517896,38.5,38.7531044558072
81853,35,7,4,42,43.68,45,46.8,39.2,40.768
81714,33,6,3,39,40.2892561983471,42,43.3884297520661,36.75,37.9648760330578
81464,17,0,4,17,17,13,13,17,17
81689,22,0,2,22,22,20,20,22,22
81761,20,0,3,20,20,17,17,20,20
81516,19,0,1,19,19,18,18,19,19
81575,43,5,5,48,48.6489994591671,48,48.6489994591671,44.6666666666667,45.2705967189472
81968,20,4,1,24,24.96,27,28.08,23,23.92
81702,17,2,1,19,19.2629757785467,20,20.2768166089965,17.5,17.742214532872
81509,25,6,6,31,32.7856,31,32.7856,27.1428571428571,28.7062857142857
81714,25,6,4,31,32.7856,33,34.9008,28,29.6128
82169,28,6,1,34,35.5612244897959,39,40.7908163265306,35.5,37.1301020408163
81828,29,5,4,34,35.0107015457788,35,36.0404280618312,31,31.9215219976219
81505,41,15,5,56,63.4955383700178,66,74.8340273646639,58.5,66.3301606186794
81413,20,2,3,22,22.22,21,21.21,20.25,20.4525
81694,27,1,3,28,28.0384087791495,26,26.0356652949246,27,27.037037037037
81673,19,1,2,20,20.0554016620499,19,19.0526315789474,19,19.0526315789474
81927,16,0,1,16,16,15,15,16,16
81411,23,7,2,30,32.7788279773157,35,38.241965973535,30,32.7788279773157
81516,43,4,7,47,47.4067063277447,44,44.380746349378,43.75,44.1285830178475
82402,37,3,2,40,40.2629656683711,41,41.2695398100804,38,38.2498173849525
82072,32,5,2,37,37.9033203125,40,40.9765625,35.3333333333333,36.1959635416667
82157,43,4,7,47,47.4067063277447,44,44.380746349378,43.75,44.1285830178475
82162,42,1,3,43,43.0243764172336,41,41.0232426303855,42,42.0238095238095
82148,42,6,5,48,48.9795918367347,49,50,44.5,45.4081632653061
83418,61,6,8,67,67.6482128460091,65,65.6288632088148,62.6666666666667,63.2729552987548
83995,53,8,8,61,62.3898184407262,61,62.3898184407262,56.1111111111111,57.3895415529449
82738,55,8,3,63,64.3328925619835,68,69.4386776859504,62,63.3117355371901
82607,46,8,7,54,55.6332703213611,55,56.6635160680529,49.5,50.9971644612476
82725,55,7,2,62,63.0042975206612,67,68.0852892561984,62,63.0042975206612
83156,70,8,5,78,79.0187755102041,81,82.0579591836735,74.6666666666667,75.6419047619048
82623,57,8,6,65,66.2803939673746,67,68.3197907048323,61,62.2016004924592
82586,50,8,4,58,59.4848,62,63.5872,55.6,57.02336
82785,49,6,3,55,55.8246563931695,58,58.8696376509788,52.75,53.5409204498126
82610,39,7,5,46,47.4819197896121,48,49.5463510848126,42.5,43.8691650230112
82702,60,6,5,66,66.66,67,67.67,62.5,63.125
82989,70,5,5,75,75.3826530612245,75,75.3826530612245,71.6666666666667,72.0323129251701
83119,71,10,3,81,82.6068240428486,88,89.7456853798849,82.25,83.8816207101766
83060,58,3,2,61,61.1631985731272,62,62.1658739595719,59,59.1578478002378
82711,64,6,7,70,70.615234375,69,69.6064453125,65.875,66.4539794921875
82793,53,8,7,61,62.3898184407262,62,63.4126023495906,56.5,57.7872908508366
82741,52,4,11,56,56.3313609467456,49,49.2899408284024,52.5,52.810650887574
82537,58,10,8,68,70.0214030915577,70,72.0808561236623,63,64.8727705112961
82772,49,3,5,52,52.1949187838401,50,50.1874219075385,49.5,49.6855476884631
82848,58,11,8,69,71.4818668252081,72,74.589774078478,64.1111111111111,66.4171290791386
82735,70,10,8,80,81.6326530612245,82,83.6734693877551,75,76.530612244898
82795,64,10,4,74,75.806640625,80,81.953125,73,74.7822265625
83380,62,9,8,71,72.4960978147763,72,73.5171696149844,66,67.3907388137357
82802,59,5,7,64,64.4596380350474,62,62.4452743464522,60.25,60.6827061189313
82770,61,5,6,66,66.4434291857028,65,65.436710561677,62.4285714285714,62.8480055284678
82699,48,6,7,54,54.84375,53,53.828125,49.875,50.654296875
82995,62,9,5,71,72.4960978147763,75,76.5803850156087,68,69.4328824141519
82434,55,5,15,60,60.495867768595,50,50.4132231404959,55.625,56.0847107438017
82828,59,5,2,64,64.4596380350474,67,67.4811835679402,62.3333333333333,62.7810016278847
82644,56,12,3,68,71.1224489795918,77,80.5357142857143,72.5,75.8290816326531
82925,57,4,4,61,61.3004001231148,61,61.3004001231148,58.2,58.4866112650046
82463,46,8,7,54,55.6332703213611,55,56.6635160680529,49.5,50.9971644612476
82617,55,13,0,68,71.7990082644628,81,85.5252892561983,133,140.43041322314
84667,35,6,4,41,42.2048979591837,43,44.2636734693878,38,39.1167346938775
83849,46,7,3,53,54.2273156899811,57,58.319943289225,51.25,52.4367911153119
83877,46,8,5,54,55.6332703213611,57,58.7240075614367,50.6666666666667,52.1991178323882
83983,34,2,7,36,36.1245674740484,31,31.1072664359862,34.125,34.2430795847751
83341,23,4,5,27,27.8166351606805,26,26.7863894139887,24,24.7258979206049
83662,49,5,7,54,54.5622657226156,52,52.5414410662224,50.25,50.7732194918784
83578,45,1,6,46,46.0227160493827,41,41.0202469135802,45,45.0222222222222
84078,47,5,3,52,52.5885015844273,54,54.6111362607515,49.5,50.0602082390222
83716,31,1,5,32,32.0332986472425,28,28.0291363163371,31,31.0322580645161
84872,31,1,4,32,32.0332986472425,29,29.0301768990635,31,31.0322580645161
83865,48,4,9,52,52.3611111111111,47,47.3263888888889,48.6,48.9375
83768,55,10,2,65,67.1487603305785,73,75.4132231404959,70,72.3140495867768
84018,60,13,7,73,76.4269444444444,79,82.7086111111111,69.75,73.024375
83683,45,7,5,52,53.2582716049383,54,55.3066666666667,48.5,49.6735802469136
83648,35,8,2,43,45.2465306122449,49,51.56,44.3333333333333,46.6495238095238
83247,29,4,4,33,33.627824019025,33,33.627824019025,30.2,30.7745541022592
83349,31,5,3,36,36.9365244536941,38,38.9885535900104,33.5,34.3714880332986
83851,35,1,4,36,36.029387755102,33,33.0269387755102,35,35.0285714285714
84067,34,7,2,41,42.7378892733564,46,47.9498269896194,41,42.7378892733564
83612,33,4,3,37,37.5436179981635,38,38.5583103764922,34.5,35.0068870523416
83824,35,7,2,42,43.68,47,48.88,42,43.68
83697,35,5,3,40,40.8163265306122,42,42.8571428571429,37.5,38.265306122449
83371,39,11,4,50,53.9776462853386,57,61.534516765286,50,53.9776462853386
83604,35,3,6,38,38.2791836734694,35,35.2571428571429,35.4285714285714,35.6888629737609
83868,51,4,2,55,55.3383314109958,57,57.3506343713956,53,53.3260284505959
83767,42,5,4,47,47.6660997732426,48,48.6802721088435,44,44.6235827664399
83634,41,5,4,46,46.6841165972635,47,47.698988697204,43,43.639500297442
83435,31,10,4,41,45.2663891779396,47,51.8907388137357,40,44.162330905307
83621,50,11,7,61,63.9524,65,68.146,56.875,59.62775
83377,46,13,4,59,63.7121928166352,68,73.4310018903592,61.6,66.5198487712665
83388,35,10,6,45,48.6734693877551,49,53,41.4285714285714,44.8104956268222
83638,41,7,5,48,49.3991671624033,50,51.4574657941701,44.5,45.7971445568114
84030,52,10,5,62,64.292899408284,67,69.4778106508876,59.5,61.7004437869822
83398,32,5,3,37,37.9033203125,39,39.9521484375,34.5,35.34228515625
83773,38,2,4,40,40.1108033240997,38,38.1052631578947,38.2,38.3058171745152
83837,41,7,3,48,49.3991671624033,52,53.5157644259369,46.25,47.5981558596074
83518,43,9,1,52,54.2779881016766,60,62.6284478096268,61,63.6722552731206
83980,34,5,6,39,39.8434256055363,38,38.8217993079585,35.4285714285714,36.194760257044
83682,54,12,7,66,69.2592592592593,71,74.5061728395062,62.25,65.3240740740741
83749,53,10,11,63,65.2427910288359,62,64.2071911712353,56.75,58.7702919188323
83694,53,14,5,67,71.6749733001068,76,81.3029547881808,68.1666666666667,72.9230449744868
83716,47,7,4,54,55.1978270710729,57,58.2643730194658,51.2,52.3357175192395
83568,42,6,4,48,48.9795918367347,50,51.0204081632653,45,45.9183673469388
83613,38,5,3,43,43.744459833795,45,45.7790858725762,40.5,41.2011772853186
83446,32,9,5,41,44.2431640625,45,48.5595703125,38,41.005859375
83781,39,12,5,51,55.8284023668639,58,63.491124260355,50,54.7337278106509
83615,50,8,9,58,59.4848,57,58.4592,52.8,54.15168
83279,33,6,8,39,40.2892561983471,37,38.2231404958678,34.6666666666667,35.8126721763085
83780,38,7,5,45,46.5270083102493,47,48.5948753462604,41.5,42.9082409972299
84113,49,8,2,57,58.5193669304456,63,64.6793002915452,58.3333333333333,59.88824101069
83841,43,2,5,45,45.0973499188751,42,42.0908599242834,43.1666666666667,43.2600504777357
84133,48,7,5,55,56.1697048611111,57,58.2122395833333,51.5,52.5952690972222
84704,50,7,7,57,58.1172,57,58.1172,52.625,53.65645
83656,35,1,8,36,36.029387755102,29,29.0236734693878,35,35.0285714285714
83603,49,13,3,62,66.3640149937526,72,77.0678883798417,68.5,73.3215326947105
83551,31,3,4,34,34.318418314256,33,33.309053069719,31.6,31.8959417273673
83314,30,5,2,35,35.9722222222222,38,39.0555555555556,33.3333333333333,34.2592592592593
83633,36,4,7,40,40.4938271604938,37,37.4567901234568,36.75,37.2037037037037
84199,51,6,4,57,57.7889273356401,59,59.8166089965398,54,54.7474048442907
83529,22,3,3,25,25.4648760330579,25,25.4648760330579,22.75,23.1730371900826
83660,35,5,7,40,40.8163265306122,38,38.7755102040816,36.25,36.9897959183673
83397,30,4,5,34,34.6044444444444,33,33.5866666666667,31,31.5511111111111
83496,31,4,1,35,35.582726326743,38,38.6326742976067,34,34.5660770031217
84298,35,4,2,39,39.509387755102,41,41.5355102040816,37,37.4832653061224
84681,32,3,2,35,35.3076171875,36,36.31640625,33,33.2900390625
83820,34,9,2,43,46.0129757785467,50,53.5034602076124,46,49.2231833910035
83791,21,2,4,23,23.2086167800454,21,21.1904761904762,21.2,21.3922902494331
84148,19,2,1,21,21.2326869806094,22,22.2437673130194,19.5,19.7160664819945
83534,26,3,2,29,29.3860946745562,30,30.3994082840237,27,27.3594674556213
83415,28,6,6,34,35.5612244897959,34,35.5612244897959,30.1428571428571,31.5269679300292
83795,31,3,6,34,34.318418314256,31,31.2903225806452,31.4285714285714,31.7229076854467
83874,41,3,7,44,44.2355740630577,40,40.2141582391434,41.375,41.5965199286139
83482,27,3,2,30,30.3703703703704,31,31.3827160493827,28,28.3456790123457
83429,30,2,7,32,32.1422222222222,27,27.12,30.125,30.2588888888889
83588,35,9,4,44,46.909387755102,49,52.24,42.2,44.9903673469388
83602,45,8,5,53,54.6750617283951,56,57.7698765432099,49.6666666666667,51.236378600823
83751,41,5,5,46,46.6841165972635,46,46.6841165972635,42.6666666666667,43.3012095974618
83910,53,11,6,64,66.7568529725881,69,71.9722321110715,60.8571428571429,63.4786146569699
83801,50,7,6,57,58.1172,58,59.1368,53,54.0388
83706,57,12,9,69,72.0581717451524,72,75.191135734072,63.6,66.418836565097
83553,42,10,6,52,54.9478458049887,56,59.1746031746032,48.4285714285714,51.1739552964043
83694,26,6,2,32,33.7041420118343,36,37.9171597633136,31,32.6508875739645
83669,43,15,3,58,65.0578691184424,70,78.5181179015684,69.25,77.676852352623
83800,31,3,4,34,34.318418314256,33,33.309053069719,31.6,31.8959417273673
84073,47,3,5,50,50.2037120869172,48,48.1955636034405,47.5,47.6935264825713
83728,37,5,5,42,42.7669831994156,42,42.7669831994156,38.6666666666667,39.372778183589
83540,34,7,5,41,42.7378892733564,43,44.8226643598616,37.5,39.0895328719723
84221,39,3,2,42,42.2485207100592,43,43.2544378698225,40,40.2366863905325
85531,29,2,5,31,31.1474435196195,28,28.1331747919144,29.1666666666667,29.3053904082442
84076,51,9,1,60,61.8685121107266,68,70.1176470588235,69,71.1487889273356
83854,47,4,5,51,51.3693979176098,50,50.3621548211861,48,48.3476686283386
83764,38,5,4,43,43.744459833795,44,44.7617728531856,40,40.6925207756233
83819,29,5,2,34,35.0107015457788,37,38.0998810939358,32.3333333333333,33.2944906856916
83932,35,6,4,41,42.2048979591837,43,44.2636734693878,38,39.1167346938775
84420,56,4,7,60,60.3061224489796,57,57.2908163265306,56.75,57.0395408163265
83653,41,12,2,53,57.5401546698394,63,68.3967876264129,63,68.3967876264129
83717,33,6,4,39,40.2892561983471,41,42.3553719008264,36,37.1900826446281
83886,39,6,8,45,46.0650887573964,43,44.0177514792899,40.6666666666667,41.629191321499
84021,53,5,5,58,58.5161979352083,58,58.5161979352083,54.6666666666667,55.1531980538744
84405,59,3,6,62,62.1602987647228,59,59.1525423728814,59.4285714285714,59.5822218574301
83714,33,4,4,37,37.5436179981635,37,37.5436179981635,34.2,34.702479338843
83803,40,12,4,52,56.68,60,65.4,53.2,57.988
83766,42,7,7,49,50.3611111111111,49,50.3611111111111,44.625,45.8645833333333
84028,44,5,4,49,49.6327479338843,50,50.6456611570248,46,46.5940082644628
83860,35,7,2,42,43.68,47,48.88,42,43.68
83792,38,3,8,41,41.255540166205,36,36.2243767313019,38.3333333333333,38.5722530009234
83728,37,3,9,40,40.2629656683711,34,34.2235208181154,37.3,37.545215485756
83617,30,8,3,38,40.7022222222222,43,46.0577777777778,37,39.6311111111111
83713,47,10,7,57,59.5803531009507,60,62.7161611588954,52.625,55.0072996831145
83626,31,5,2,36,36.9365244536941,39,40.0145681581686,34.3333333333333,35.2265001734305
83569,28,6,4,34,35.5612244897959,36,37.6530612244898,31,32.4234693877551
83578,38,12,5,50,54.9861495844875,57,62.6842105263158,49,53.8864265927978
83846,48,11,3,59,62.0985243055556,67,70.5186631944444,61.75,64.9929470486111
84059,43,12,2,55,59.283396430503,65,70.0621957815035,65,70.0621957815035
83738,44,17,3,61,70.1058884297521,75,86.1957644628099,78,89.6435950413223
84970,44,8,5,52,53.7190082644628,55,56.8181818181818,48.6666666666667,50.2754820936639
83781,34,6,6,40,41.2456747404844,40,41.2456747404844,36.1428571428571,37.268413247652
83798,33,5,2,38,38.8723599632691,41,41.941230486685,36.3333333333333,37.1674318947046
83497,18,2,3,20,20.2469135802469,19,19.2345679012346,18.25,18.4753086419753
83491,26,8,3,34,37.2189349112426,39,42.6923076923077,33,36.1242603550296
83827,40,8,3,48,49.92,53,55.12,47,48.88
84155,32,4,6,36,36.5625,34,34.53125,32.8571428571429,33.3705357142857
83825,41,5,7,46,46.6841165972635,44,44.6543723973825,42.25,42.8783462224866
83892,39,4,2,43,43.4523339907955,45,45.4733727810651,41,41.431295200526
84263,54,8,7,62,63.360768175583,63,64.3827160493827,57.5,58.7620027434842
83676,35,9,5,44,46.909387755102,48,51.1738775510204,41,43.7110204081633
84208,40,9,3,49,51.480625,55,57.784375,49,51.480625
83889,40,5,8,45,45.703125,42,42.65625,41.1111111111111,41.7534722222222
83812,39,3,8,42,42.2485207100592,37,37.2189349112426,39.3333333333333,39.5660749506903
83813,27,6,2,33,34.6296296296296,37,38.8271604938272,32,33.5802469135802
83839,32,6,1,38,39.3359375,43,44.51171875,39.5,40.888671875
84096,49,7,3,56,57.1428571428571,60,61.2244897959184,54.25,55.3571428571429
83789,43,5,10,48,48.6489994591671,43,43.5813953488372,43.9090909090909,44.5027779143517
83897,41,8,3,49,50.8655562165378,54,56.0559190957763,48,49.8274836406901
83900,39,8,3,47,48.9776462853386,52,54.1880341880342,46,47.9355687047995
83912,40,5,5,45,45.703125,45,45.703125,41.6666666666667,42.3177083333333
83980,36,5,7,41,41.7908950617284,39,39.7523148148148,37.25,37.9685570987654
83939,30,1,4,31,31.0344444444444,28,28.0311111111111,30,30.0333333333333
83836,27,4,4,31,31.6803840877915,31,31.6803840877915,28.2,28.8189300411523
84000,36,6,4,42,43.1666666666667,44,45.2222222222222,39,40.0833333333333
84092,20,4,3,24,24.96,25,26,21.5,22.36
83968,27,2,3,29,29.159122085048,28,28.1536351165981,27.25,27.3995198902606
83707,21,2,5,23,23.2086167800454,20,20.1814058956916,21.1666666666667,21.3586545729403
83861,23,4,2,27,27.8166351606805,29,29.8771266540643,25,25.7561436672968
84211,24,5,2,29,30.2586805555556,32,33.3888888888889,27.3333333333333,28.5196759259259
84045,22,4,1,26,26.8595041322314,29,29.9586776859504,25,25.8264462809917
83871,48,8,5,56,57.5555555555556,59,60.6388888888889,52.6666666666667,54.1296296296296
83840,41,5,5,46,46.6841165972635,46,46.6841165972635,42.6666666666667,43.3012095974618
83830,31,9,3,40,43.3714880332986,46,49.8772112382934,40,43.3714880332986
83771,36,6,4,42,43.1666666666667,44,45.2222222222222,39,40.0833333333333
84092,42,6,4,48,48.9795918367347,50,51.0204081632653,45,45.9183673469388
83895,36,7,8,43,44.6257716049383,42,43.587962962963,38.3333333333333,39.7826646090535
83816,39,8,7,47,48.9776462853386,48,50.0197238658777,42.5,44.2882971729126
84139,48,10,5,58,60.5173611111111,63,65.734375,55.5,57.9088541666667
85315,12,2,3,14,14.3888888888889,13,13.3611111111111,12.25,12.5902777777778
85375,37,6,5,43,44.1307523739956,44,45.1570489408327,39.5,40.5387143900657
85324,34,5,3,39,39.8434256055363,41,41.886678200692,36.5,37.2893598615917
85887,31,7,3,38,39.9375650364204,42,44.1415192507804,36.25,38.0983350676379
85206,24,4,5,28,28.7777777777778,27,27.75,25,25.6944444444444
85449,59,14,9,73,77.1103131284114,78,82.3918414248779,68.1,71.9344153978742
85330,31,6,4,37,38.3860561914672,39,40.4609781477628,34,35.2736732570239
85414,47,12,6,59,62.8460842009959,65,69.2372114078769,56.4285714285714,60.1070296837612
85358,46,8,9,54,55.6332703213611,53,54.6030245746692,48.8,50.2759924385633
85145,22,5,4,27,28.3946280991736,28,29.4462809917355,24,25.2396694214876
85289,28,4,5,32,32.6530612244898,31,31.6326530612245,29,29.5918367346939
85417,44,8,9,52,53.7190082644628,51,52.6859504132231,46.8,48.3471074380165
85248,19,4,3,23,24.0193905817175,24,25.0637119113573,20.5,21.4085872576177
85642,47,8,4,55,56.5934812132186,59,60.7093707559982,52.6,54.1239474875509
85303,20,4,6,24,24.96,22,22.88,20.8571428571429,21.6914285714286
85541,23,8,1,31,34.7504725897921,38,42.5973534971645,37,41.476370510397
85441,40,14,5,54,60.615,63,70.7175,55.1666666666667,61.9245833333333
85215,9,2,2,11,11.5432098765432,11,11.5432098765432,9.33333333333333,9.79423868312757
85329,29,9,4,38,41.6599286563615,43,47.141498216409,36.2,39.6865636147444
85522,37,5,7,42,42.7669831994156,40,40.7304601899197,38.25,38.9485025566107
85192,18,4,4,22,23.0864197530864,22,23.0864197530864,19.2,20.1481481481481
85299,20,3,2,23,23.5175,24,24.54,21,21.4725
85405,33,10,6,43,46.9485766758494,47,51.315886134068,39.4285714285714,43.0491932310114
85452,47,16,4,63,70.3010411951109,75,83.6917157084654,71,79.2281575373472
